id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term,loan_status_clean
,,25000,25000,25000.0, 36 months,6.83,769.99,A,A3,AVP,10+ years,MORTGAGE,150000.0,Verified,Jun-2018,Current,n,,,other,Other,114xx,NY,6.6,0.0,Jun-2004,0.0,36.0,,8.0,0.0,5246,11.8,16.0,w,19877.23,19877.23,6140.95,6140.95,5122.77,1018.18,0.0,0.0,0.0,Feb-2019,769.99,Mar-2019,Feb-2019,0.0,51.0,1,Individual,,,,0.0,0.0,308974.0,1.0,0.0,0.0,0.0,37.0,0.0,,1.0,1.0,4121.0,39.0,44300.0,0.0,0.0,0.0,1.0,38622.0,36054.0,12.7,0.0,0.0,167.0,141.0,5.0,5.0,1.0,5.0,51.0,,51.0,2.0,5.0,5.0,5.0,7.0,5.0,6.0,9.0,5.0,8.0,0.0,0.0,0.0,1.0,68.8,0.0,0.0,0.0,388877.0,24823.0,41300.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,current
,,9000,9000,9000.0, 36 months,6.89,277.45,A,A3,Engineer,2 years,RENT,94700.0,Verified,Jul-2015,Fully Paid,n,,,debt_consolidation,Debt consolidation,956xx,CA,10.48,0.0,Mar-2012,2.0,,,6.0,0.0,9627,34.9,6.0,w,0.0,0.0,9426.02,9426.02,9000.0,426.02,0.0,0.0,0.0,Aug-2016,2155.46,,Aug-2016,0.0,,1,Individual,,,,0.0,0.0,30623.0,,,,,,,,,,,,27600.0,,,,3.0,5104.0,17973.0,34.9,0.0,0.0,24.0,40.0,5.0,5.0,0.0,5.0,,0.0,,0.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,6.0,0.0,0.0,0.0,1.0,100.0,20.0,0.0,0.0,60896.0,30623.0,27600.0,33296.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,10000,10000,10000.0, 60 months,17.86,253.18,D,D5,Customer Service 2,2 years,RENT,37800.0,Source Verified,Aug-2015,Charged Off,n,,,other,Other,800xx,CO,22.95,0.0,Oct-1989,1.0,,,19.0,0.0,5363,25.2,42.0,f,0.0,0.0,5170.13,5170.13,2663.21,2506.92,0.0,0.0,0.0,Mar-2017,253.18,,Aug-2017,0.0,,1,Individual,,,,0.0,0.0,69628.0,,,,,,,,,,,,21300.0,,,,4.0,4096.0,2994.0,62.1,0.0,0.0,148.0,309.0,3.0,3.0,0.0,17.0,,3.0,,0.0,2.0,5.0,2.0,6.0,30.0,6.0,12.0,5.0,19.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,82704.0,69628.0,7900.0,61404.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,charged off
,,26350,26350,26350.0, 60 months,14.99,626.73,C,C5,Manager,10+ years,MORTGAGE,75000.0,Source Verified,Aug-2014,Charged Off,n,,,credit_card,Credit card refinancing,207xx,MD,5.79,2.0,May-2003,3.0,19.0,,15.0,0.0,10663,36.6,34.0,f,0.0,0.0,9400.95,9400.95,4875.87,4525.08,0.0,0.0,0.0,Nov-2015,626.73,,Dec-2015,0.0,47.0,1,Individual,,,,0.0,0.0,250592.0,,,,,,,,,,,,29100.0,,,,3.0,17899.0,4659.0,15.3,0.0,0.0,103.0,134.0,1.0,1.0,7.0,30.0,,2.0,20.0,1.0,2.0,8.0,4.0,9.0,3.0,14.0,23.0,8.0,15.0,0.0,0.0,0.0,3.0,90.6,25.0,0.0,0.0,289100.0,10663.0,5500.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,charged off
,,14400,14400,14400.0, 36 months,12.39,480.98,C,C1,TA Manager,4 years,MORTGAGE,57000.0,Source Verified,Jan-2015,Fully Paid,n,,,debt_consolidation,Debt consolidation,946xx,CA,17.24,1.0,Sep-2000,0.0,11.0,,11.0,0.0,1198,19.3,29.0,f,0.0,0.0,16353.6400004084,16353.64,14400.0,1953.64,0.0,0.0,0.0,May-2016,9218.29,,May-2018,0.0,11.0,1,Individual,,,,0.0,0.0,64623.0,,,,,,,,,,,,6200.0,,,,5.0,5875.0,2717.0,28.5,0.0,0.0,172.0,169.0,12.0,8.0,0.0,12.0,11.0,14.0,11.0,2.0,3.0,4.0,5.0,13.0,11.0,8.0,18.0,4.0,11.0,0.0,0.0,1.0,2.0,92.9,20.0,0.0,0.0,66813.0,64623.0,3800.0,60613.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,6000,6000,6000.0, 36 months,12.05,199.43,C,C1,receptionist,4 years,RENT,24500.0,Not Verified,Nov-2015,Fully Paid,n,,,debt_consolidation,Debt consolidation,415xx,KY,17.59,1.0,Sep-1999,2.0,,65.0,9.0,1.0,4101,26.0,11.0,w,0.0,0.0,7177.6788890271,7177.68,6000.0,1177.68,0.0,0.0,0.0,Nov-2018,201.1,,Nov-2018,1.0,8.0,1,Individual,,,,0.0,80.0,11684.0,,,,,,,,,,,,15700.0,,,,5.0,1298.0,2517.0,27.0,0.0,0.0,116.0,159.0,3.0,3.0,0.0,3.0,,1.0,,0.0,6.0,8.0,7.0,7.0,2.0,8.0,9.0,4.0,9.0,,0.0,1.0,4.0,91.0,33.3,1.0,0.0,26560.0,11684.0,15100.0,10860.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,25000,25000,25000.0, 36 months,7.24,774.68,A,A3,Locomotive engnieer ,10+ years,OWN,100000.0,Verified,Jan-2017,Fully Paid,n,,,credit_card,Credit card refinancing,681xx,NE,32.7,0.0,Aug-1984,2.0,,,12.0,0.0,68575,89.0,25.0,w,0.0,0.0,27168.6095388822,27168.61,25000.0,2168.61,0.0,0.0,0.0,Jul-2018,13963.86,,Jul-2018,0.0,,1,Individual,,,,0.0,0.0,219864.0,1.0,3.0,1.0,1.0,8.0,47520.0,72.0,1.0,1.0,24935.0,89.0,77350.0,0.0,0.0,2.0,2.0,18322.0,9892.0,98.0,0.0,0.0,142.0,389.0,3.0,3.0,3.0,3.0,,3.0,,0.0,6.0,8.0,8.0,8.0,10.0,8.0,13.0,9.0,12.0,,0.0,0.0,2.0,100.0,100.0,0.0,0.0,253134.0,119319.0,59350.0,66084.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,40000,40000,40000.0, 60 months,14.47,940.51,C,C2,Advisor,3 years,MORTGAGE,49000.0,Source Verified,Jul-2018,Current,n,,,debt_consolidation,Debt consolidation,726xx,AR,34.04,0.0,Dec-2003,1.0,75.0,,6.0,0.0,9855,96.6,20.0,w,36674.38,36674.38,6328.54,6328.54,3325.62,3002.92,0.0,0.0,0.0,Feb-2019,940.51,Mar-2019,Feb-2019,0.0,,1,Joint App,101000.0,22.73,Source Verified,0.0,0.0,52855.0,0.0,4.0,1.0,3.0,11.0,43000.0,73.0,0.0,1.0,1984.0,77.0,10200.0,1.0,6.0,2.0,4.0,8809.0,216.0,90.2,0.0,0.0,175.0,125.0,23.0,11.0,2.0,53.0,,6.0,,0.0,1.0,2.0,1.0,1.0,15.0,2.0,3.0,2.0,6.0,0.0,0.0,0.0,1.0,95.0,100.0,0.0,0.0,69057.0,52855.0,2200.0,58857.0,31397.0,Nov-2002,1.0,2.0,12.0,87.9,5.0,16.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,current
,,5500,5500,5500.0, 36 months,5.32,165.64,A,A1,Business Operations Manager,2 years,MORTGAGE,164000.0,Not Verified,Apr-2016,Current,n,,,major_purchase,Major purchase,224xx,VA,7.82,0.0,Sep-1999,0.0,,,8.0,0.0,4662,20.5,18.0,w,328.75,328.75,5628.51,5628.51,5171.25,457.26,0.0,0.0,0.0,Feb-2019,165.64,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,362446.0,0.0,3.0,0.0,2.0,18.0,32247.0,55.0,0.0,1.0,1673.0,45.0,22700.0,0.0,6.0,0.0,3.0,45306.0,7327.0,18.6,0.0,0.0,164.0,199.0,16.0,16.0,2.0,16.0,,,,0.0,1.0,2.0,2.0,3.0,8.0,4.0,8.0,2.0,8.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,432337.0,36909.0,9000.0,59187.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,current
,,4000,4000,4000.0, 36 months,11.99,132.84,B,B5,Call center representative,2 years,MORTGAGE,26000.0,Verified,Jun-2017,Charged Off,n,,,credit_card,Credit card refinancing,080xx,NJ,20.27,0.0,Nov-2008,2.0,,,6.0,0.0,3532,47.1,6.0,w,0.0,0.0,1693.4,1693.4,971.63,368.77,0.0,353.0,63.54,May-2018,132.84,,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,19562.0,1.0,3.0,0.0,1.0,21.0,16030.0,68.0,1.0,2.0,3532.0,63.0,7500.0,1.0,0.0,3.0,3.0,3260.0,1968.0,64.2,0.0,0.0,103.0,41.0,1.0,1.0,0.0,41.0,,1.0,,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,6.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,31265.0,19562.0,5500.0,23765.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Nov-2018,ACTIVE,Oct-2018,1265.76,40.0,6.0,charged off
,,5600,5600,5600.0, 36 months,21.45,212.28,D,D5,asst manager,< 1 year,RENT,13000.0,Verified,Sep-2017,Charged Off,n,,,debt_consolidation,Debt consolidation,933xx,CA,51.25,0.0,Sep-2009,1.0,81.0,111.0,10.0,1.0,9465,55.7,12.0,f,0.0,0.0,1472.61,1472.61,828.65,643.96,0.0,0.0,0.0,Apr-2018,212.28,,Dec-2018,0.0,81.0,1,Joint App,78000.0,14.06,Source Verified,0.0,0.0,18674.0,1.0,1.0,1.0,1.0,5.0,9209.0,94.0,1.0,3.0,5504.0,70.0,17000.0,0.0,1.0,4.0,4.0,1867.0,1326.0,84.2,0.0,0.0,43.0,96.0,10.0,5.0,0.0,22.0,81.0,0.0,81.0,1.0,3.0,6.0,3.0,4.0,2.0,9.0,10.0,6.0,10.0,0.0,0.0,0.0,2.0,100.0,33.3,1.0,0.0,26793.0,18674.0,8400.0,9793.0,17613.0,Nov-2004,1.0,0.0,9.0,33.9,2.0,8.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,charged off
,,13000,13000,13000.0, 60 months,13.33,298.0,C,C3,senior claims analyst,5 years,MORTGAGE,72080.0,Source Verified,Aug-2015,Current,n,,,debt_consolidation,Debt consolidation,190xx,PA,14.1,1.0,Jan-2002,0.0,11.0,,8.0,0.0,19698,80.4,13.0,w,4836.88,4836.88,12496.75,12496.75,8163.12,4333.63,0.0,0.0,0.0,Feb-2019,298.0,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,225846.0,,,,,,,,,,,,24500.0,,,,2.0,28231.0,856.0,89.9,0.0,0.0,127.0,163.0,1.0,1.0,1.0,82.0,,1.0,,0.0,3.0,5.0,3.0,3.0,6.0,5.0,6.0,5.0,8.0,0.0,0.0,0.0,1.0,84.6,66.7,0.0,0.0,271261.0,38131.0,8500.0,24515.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,current
,,15000,15000,15000.0, 36 months,7.26,464.95,A,A4,DIRECTOR,10+ years,MORTGAGE,76580.0,Not Verified,Nov-2015,Fully Paid,n,,,credit_card,Credit card refinancing,116xx,NY,9.89,1.0,Oct-1999,0.0,12.0,,7.0,0.0,12612,45.0,25.0,w,0.0,0.0,16725.766368248,16725.77,15000.0,1725.77,0.0,0.0,0.0,Nov-2018,464.62,,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,209476.0,,,,,,,,,,,,28000.0,,,,1.0,29925.0,6395.0,38.5,0.0,0.0,148.0,193.0,48.0,23.0,1.0,90.0,,24.0,,0.0,2.0,3.0,2.0,10.0,5.0,4.0,19.0,3.0,7.0,0.0,0.0,0.0,0.0,96.0,50.0,0.0,0.0,268545.0,32447.0,10400.0,36545.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,12000,12000,12000.0, 36 months,12.69,402.54,C,C2,Billing Coordinator,10+ years,MORTGAGE,48000.0,Source Verified,Sep-2015,Fully Paid,n,,,credit_card,Credit card refinancing,640xx,MO,20.0,0.0,Mar-2004,1.0,,,10.0,0.0,11306,75.4,14.0,w,0.0,0.0,13895.320246607,13895.32,12000.0,1895.32,0.0,0.0,0.0,Apr-2017,6666.52,,Oct-2018,0.0,,1,Individual,,,,0.0,0.0,120053.0,,,,,,,,,,,,15000.0,,,,6.0,13339.0,2571.0,81.1,0.0,0.0,138.0,124.0,6.0,6.0,1.0,10.0,,2.0,,0.0,4.0,5.0,4.0,5.0,5.0,7.0,8.0,5.0,10.0,0.0,0.0,0.0,3.0,100.0,75.0,0.0,0.0,147547.0,17713.0,13600.0,21925.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,35000,35000,35000.0, 60 months,21.97,966.07,E,E5,Thomas Jefferson University,2 years,MORTGAGE,320000.0,Verified,May-2012,Fully Paid,n,,,home_improvement,Home improvement,085xx,NJ,6.3,1.0,May-2000,2.0,14.0,,13.0,0.0,24208,56.4,21.0,f,0.0,0.0,57218.45996667,57218.46,35000.0,22218.46,0.0,0.0,0.0,Aug-2016,69.46,,Feb-2019,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,4.0,,14376.0,56.4,0.0,0.0,,,,,3.0,3.0,,3.0,,,,,,,,,,,,,,,,,66.7,0.0,0.0,,42752.0,33000.0,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,6025,6025,6025.0, 36 months,14.08,206.16,C,C3,Senior Transportation Analyst,10+ years,MORTGAGE,84996.0,Not Verified,Jul-2017,Current,n,,,home_improvement,Home improvement,015xx,MA,31.84,0.0,Sep-2003,0.0,,,14.0,0.0,25751,41.3,38.0,w,2916.39,2916.39,4107.61,4107.61,3108.61,999.0,0.0,0.0,0.0,Feb-2019,206.16,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,541691.0,1.0,3.0,1.0,7.0,9.0,94944.0,93.0,2.0,2.0,16395.0,57.0,62400.0,1.0,10.0,5.0,9.0,41669.0,21949.0,54.0,0.0,0.0,141.0,166.0,5.0,5.0,2.0,5.0,,1.0,,0.0,2.0,2.0,5.0,8.0,19.0,10.0,17.0,2.0,14.0,0.0,0.0,0.0,3.0,100.0,20.0,0.0,0.0,615809.0,120695.0,47700.0,106909.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,current
,,12000,12000,12000.0, 36 months,10.42,389.58,B,B3,Leasing Manager,5 years,MORTGAGE,38000.0,Not Verified,Jun-2017,Fully Paid,n,,,debt_consolidation,Debt consolidation,727xx,AR,9.16,1.0,Sep-1997,0.0,6.0,,7.0,0.0,1949,33.6,23.0,w,0.0,0.0,12994.115864852,12994.12,12000.0,994.12,0.0,0.0,0.0,Apr-2018,9494.85,,Jul-2018,0.0,,1,Individual,,,,0.0,1320.0,10000.0,0.0,2.0,0.0,1.0,19.0,8051.0,72.0,1.0,3.0,1845.0,59.0,5800.0,0.0,0.0,0.0,4.0,2000.0,155.0,92.3,0.0,0.0,128.0,237.0,9.0,9.0,0.0,14.0,31.0,13.0,6.0,0.0,1.0,2.0,2.0,6.0,7.0,5.0,16.0,2.0,7.0,0.0,0.0,0.0,1.0,82.6,100.0,0.0,0.0,16966.0,10000.0,2000.0,11166.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,28000,28000,28000.0, 60 months,14.65,660.99,C,C5,Teacher,10+ years,MORTGAGE,130000.0,Not Verified,Aug-2015,Current,n,,,debt_consolidation,Debt consolidation,105xx,NY,13.12,1.0,May-1986,1.0,11.0,,10.0,0.0,10916,81.5,28.0,w,10623.05,10623.05,27716.0,27716.0,17376.95,10339.05,0.0,0.0,0.0,Feb-2019,660.99,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,301346.0,,,,,,,,,,,,13400.0,,,,2.0,33483.0,403.0,95.3,0.0,0.0,135.0,178.0,12.0,8.0,3.0,12.0,58.0,2.0,11.0,0.0,3.0,5.0,3.0,9.0,5.0,7.0,19.0,5.0,10.0,0.0,0.0,0.0,2.0,82.1,100.0,0.0,0.0,348399.0,46292.0,8500.0,18606.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,current
,,20000,20000,20000.0, 36 months,12.49,668.98,B,B5,Claim Team Manager,10+ years,MORTGAGE,110290.0,Verified,Jul-2014,Fully Paid,n,,,credit_card,Credit card refinancing,786xx,TX,29.68,0.0,Oct-1988,0.0,67.0,,20.0,0.0,22577,78.9,60.0,w,0.0,0.0,23042.84,23042.84,20000.0,3042.84,0.0,0.0,0.0,Jan-2016,11670.18,,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,319593.0,,,,,,,,,,,,28600.0,,,,6.0,15980.0,2777.0,86.3,0.0,0.0,148.0,309.0,4.0,4.0,5.0,12.0,,12.0,67.0,0.0,8.0,12.0,8.0,16.0,27.0,12.0,28.0,12.0,20.0,0.0,0.0,0.0,3.0,98.3,75.0,0.0,0.0,373025.0,202633.0,20300.0,204912.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,20000,20000,20000.0, 36 months,11.49,659.43,B,B5,Business Analyst,10+ years,MORTGAGE,88000.0,Source Verified,Jan-2017,Fully Paid,n,,,debt_consolidation,Debt consolidation,483xx,MI,13.42,0.0,Jul-1990,0.0,51.0,27.0,18.0,1.0,17031,32.1,29.0,w,0.0,0.0,20051.063333333,20051.06,20000.0,51.06,0.0,0.0,0.0,Feb-2017,20063.83,,Feb-2019,0.0,,1,Individual,,,,0.0,1087.0,178886.0,2.0,2.0,1.0,2.0,8.0,11153.0,64.0,4.0,10.0,5460.0,40.0,62000.0,1.0,1.0,4.0,12.0,10523.0,30390.0,36.6,0.0,0.0,102.0,318.0,1.0,1.0,5.0,3.0,51.0,8.0,51.0,0.0,6.0,10.0,7.0,11.0,6.0,15.0,18.0,10.0,17.0,0.0,0.0,0.0,5.0,96.4,0.0,0.0,0.0,258440.0,28184.0,42800.0,17390.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,6400,6400,6400.0, 36 months,6.49,196.13,A,A2,Inventory Audit,< 1 year,RENT,54500.0,Not Verified,Sep-2014,Fully Paid,n,,,credit_card,Credit card refinancing,021xx,MA,11.34,0.0,Aug-2006,0.0,,,6.0,0.0,12061,71.8,24.0,w,0.0,0.0,7060.4616422251,7060.46,6400.0,660.46,0.0,0.0,0.0,Sep-2017,195.91,,Aug-2017,0.0,,1,Individual,,,,0.0,0.0,38478.0,,,,,,,,,,,,16800.0,,,,2.0,6413.0,4739.0,71.8,0.0,0.0,96.0,82.0,14.0,14.0,1.0,14.0,,11.0,,0.0,3.0,3.0,3.0,7.0,15.0,3.0,8.0,3.0,6.0,0.0,0.0,0.0,0.0,100.0,66.7,0.0,0.0,47609.0,38478.0,16800.0,30809.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,6000,6000,6000.0, 36 months,5.32,180.69,A,A1,Engineering Technician,7 years,RENT,53000.0,Source Verified,Jun-2016,Current,n,,,debt_consolidation,Debt consolidation,024xx,MA,15.81,0.0,Aug-2004,0.0,,,15.0,0.0,3419,16.4,25.0,w,714.77,714.77,5780.31,5780.31,5285.23,495.08,0.0,0.0,0.0,Feb-2019,180.69,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,92575.0,0.0,7.0,1.0,3.0,12.0,89156.0,92.0,0.0,1.0,1830.0,78.0,20800.0,0.0,0.0,0.0,4.0,6613.0,16181.0,17.4,0.0,0.0,142.0,85.0,20.0,12.0,0.0,20.0,,20.0,,0.0,2.0,2.0,6.0,9.0,13.0,8.0,12.0,2.0,15.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,118035.0,92575.0,19600.0,97235.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,current
,,30000,30000,30000.0, 60 months,26.3,903.55,E,E5,Teacher,10+ years,MORTGAGE,97000.0,Verified,Dec-2017,Fully Paid,n,,,debt_consolidation,Debt consolidation,917xx,CA,13.96,0.0,Sep-1994,0.0,,,16.0,0.0,16534,84.8,55.0,w,0.0,0.0,32453.1255503598,32453.13,30000.0,2453.13,0.0,0.0,0.0,Apr-2018,30426.86,,Feb-2019,0.0,,1,Joint App,175000.0,8.28,Verified,0.0,0.0,697648.0,2.0,7.0,4.0,8.0,4.0,254457.0,104.0,0.0,6.0,7860.0,100.0,19500.0,0.0,4.0,3.0,16.0,43603.0,147.0,98.6,0.0,0.0,179.0,279.0,14.0,4.0,4.0,17.0,,2.0,,0.0,3.0,8.0,3.0,3.0,43.0,8.0,8.0,8.0,16.0,0.0,0.0,0.0,5.0,100.0,100.0,0.0,0.0,700668.0,270991.0,10200.0,246696.0,18821.0,Mar-1998,0.0,4.0,9.0,97.0,2.0,8.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,21000,21000,21000.0, 36 months,9.99,677.52,B,B3,Supervisor,5 years,MORTGAGE,70000.0,Source Verified,Aug-2015,Fully Paid,n,,,debt_consolidation,Debt consolidation,184xx,PA,12.55,2.0,Dec-2002,1.0,21.0,,11.0,0.0,16645,56.6,27.0,w,0.0,0.0,24085.349084292,24085.35,21000.0,3085.35,0.0,0.0,0.0,Nov-2017,6561.13,,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,139217.0,,,,,,,,,,,,29400.0,,,,4.0,15469.0,7804.0,67.1,0.0,0.0,55.0,152.0,17.0,13.0,7.0,47.0,23.0,4.0,21.0,0.0,2.0,3.0,4.0,8.0,3.0,9.0,17.0,3.0,11.0,0.0,0.0,0.0,0.0,92.6,50.0,0.0,0.0,162920.0,27476.0,23700.0,14371.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,21000,21000,21000.0, 60 months,12.69,474.49,C,C2,VICE PRESIDENT,10+ years,MORTGAGE,73000.0,Source Verified,May-2015,Current,n,,,debt_consolidation,Debt consolidation,601xx,IL,17.03,1.0,Mar-1996,1.0,9.0,,7.0,0.0,31744,54.7,13.0,w,6549.56,6549.56,21337.25,21337.25,14450.44,6886.81,0.0,0.0,0.0,Feb-2019,474.49,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,277677.0,,,,,,,,,,,,58000.0,,,,4.0,39668.0,26256.0,54.7,0.0,0.0,146.0,230.0,6.0,6.0,4.0,6.0,,6.0,,0.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,7.0,0.0,0.0,0.0,3.0,92.3,60.0,0.0,0.0,307103.0,51679.0,58000.0,22003.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,current
,,13000,13000,13000.0, 60 months,9.99,276.15,B,B3,Teacher,10+ years,MORTGAGE,72000.0,Source Verified,Apr-2015,Current,n,,,debt_consolidation,Debt consolidation,967xx,HI,12.02,0.0,Jul-1985,0.0,,,7.0,0.0,11470,75.5,29.0,w,3389.02,3389.02,12929.09,12929.09,9610.98,3318.11,0.0,0.0,0.0,Feb-2019,276.15,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,35356.0,,,,,,,,,,,,15200.0,,,,5.0,5893.0,374.0,96.4,0.0,0.0,141.0,356.0,6.0,6.0,1.0,11.0,,,,0.0,2.0,4.0,2.0,7.0,15.0,6.0,13.0,4.0,7.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,44235.0,35356.0,10500.0,29035.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,current
,,20000,20000,20000.0, 36 months,9.99,645.25,B,B3,Realtor,5 years,MORTGAGE,92000.0,Verified,Oct-2015,Fully Paid,n,,,credit_card,Credit card refinancing,334xx,FL,25.44,0.0,Dec-1990,3.0,67.0,,20.0,0.0,26903,49.0,57.0,f,0.0,0.0,23217.8936960171,23217.89,20000.0,3217.89,0.0,0.0,0.0,Nov-2018,645.24,,Dec-2018,0.0,26.0,1,Individual,,,,0.0,344.0,381729.0,,,,,,,,,,,,55160.0,,,,14.0,20091.0,5730.0,73.0,0.0,0.0,111.0,298.0,2.0,2.0,4.0,9.0,62.0,1.0,62.0,1.0,5.0,17.0,6.0,16.0,3.0,17.0,50.0,13.0,19.0,,0.0,0.0,7.0,61.0,40.0,0.0,0.0,453065.0,65694.0,28650.0,45105.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
